outer_archive,nested_archive,relative_path,filename,actual_file_type,extension,byte_size,sha256,parse_status,error_status,cell_count,payload_verdict,payload_verdict_reason,ticker_inferred,fiscal_year_inferred,fiscal_year_end_from_filename,scope_inferred,audited_marker,correction_marker,auditor_block_status,auditor_block_sheet,auditor_block_start,auditor_block_end,fye_content,fye_loc,opinion_category,opinion_evidence_kind,opinion_heading_location,opinion_paragraph_location,opinion_conflict,opinion_reject_reason,auditor_report_date,auditor_report_date_location,report_date_reject_reason,company_name
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,اردستان.zip,اردستان.zip!اردستان_۱۴۰۰_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,اردستان_۱۴۰۰_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,635125,fb351a5b1cbfb583697c354a70226530ada8fb09ff9b770a42f9f8c7bca42167,OK,,3077,PAYLOAD_SUBSTANTIVE,,اردستان,1400,1400/12/29,consolidated,audited,original,NOT_DETECTED,,,,1400/12/29,HTML_TABLE_1!R1C3,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,اردستان.zip,اردستان.zip!اردستان_۱۴۰۰_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,اردستان_۱۴۰۰_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,HTML_MISLABELED_XLSX,.xlsx,3636,95931457e6b9a250cee4eb89371529c30642ed5c264168b41a3218e97ad85378,OK,,1,PAYLOAD_NON_SUBSTANTIVE,SUSPICIOUS_SMALL_PAYLOAD:3636_bytes,اردستان,1400,1400/12/29,consolidated,audited,correction,NOT_DETECTED,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,اردستان.zip,اردستان.zip!اردستان_۱۴۰۱_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,اردستان_۱۴۰۱_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,663441,02f1e66e79bd466d6ddc2ed0f84974346268a513f17c65885a170c7242115de3,OK,,3066,PAYLOAD_SUBSTANTIVE,,اردستان,1401,1401/12/29,consolidated,audited,original,NOT_DETECTED,,,,1401/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,اردستان.zip,اردستان.zip!اردستان_۱۴۰۲_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,اردستان_۱۴۰۲_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,287572,0af769804f393f93407a34ffaf52487db0ef93ea221ecf4d75547bde14c2f29e,OK,,1190,PAYLOAD_SUBSTANTIVE,,اردستان,1402,1402/12/29,consolidated,audited,original,NOT_DETECTED,,,,1402/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,اروند.zip,اروند.zip!اروند_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,اروند_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,123165,b588b64dc50381d71ea742d9eb1cb4ac1510ace9392895017827497186eb2d99,OK,,586,PAYLOAD_SUBSTANTIVE,,اروند,1395,1395/12/30,separate,audited,original,NOT_DETECTED,,,,1395/12/30,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,اروند.zip,اروند.zip!اروند_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,اروند_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,122576,511ac4c3930b2dc04853ff6d41fea6cc9e65eb6040202000ee67332eda884eff,OK,,583,PAYLOAD_SUBSTANTIVE,,اروند,1396,1396/12/29,separate,audited,original,NOT_DETECTED,,,,1396/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,اروند.zip,اروند.zip!اروند_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,اروند_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,336132,b12d2756e03d5f0ff173a148b822335cbb9dd3d5026f957a854399f7550cc18f,OK,,1638,PAYLOAD_SUBSTANTIVE,,اروند,1399,1399/12/30,separate,audited,original,NOT_DETECTED,,,,1399/12/30,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,اروند.zip,اروند.zip!اروند_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,اروند_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,424647,3b6a1c2bbe6d1f490e33016e1ed9e921ad6a30674d26b6afab2be6cbefab9627,OK,,2089,PAYLOAD_SUBSTANTIVE,,اروند,1400,1400/12/29,separate,audited,original,NOT_DETECTED,,,,1400/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بالبر.zip,بالبر.zip!بالبر_۱۳۹۲_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۰۶_۳۱ (حسابرسی شده).xlsx,بالبر_۱۳۹۲_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۰۶_۳۱ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,90112,24f48246de21b865bd2b5897a72a9e583e4ccca34cbf7c90a0acddd0f8eddfd9,OK,,592,PAYLOAD_SUBSTANTIVE,,بالبر,1392,1392/06/31,separate,audited,original,DETECTED,Sheet1,9,114,1392/06/31,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R46C14,Sheet1!R47C2,,,1392/10/23,Sheet1!R106C23,,کابل البرز
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بالبر.zip,بالبر.zip!بالبر_۱۳۹۳_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۰۶_۳۱ (حسابرسی شده).xlsx,بالبر_۱۳۹۳_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۰۶_۳۱ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,91136,5fbcdbe018aa97d95ded66ad184e6aac6f83fb9cbd4ab6803ac62d316ae0c9c8,OK,,594,PAYLOAD_SUBSTANTIVE,,بالبر,1393,1393/06/31,separate,audited,original,DETECTED,Sheet1,9,103,1393/06/31,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R47C14,Sheet1!R48C2,,,1393/10/17,Sheet1!R95C23,,کابل البرز
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بالبر.zip,بالبر.zip!بالبر_۱۳۹۴_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۰۶_۳۱ (حسابرسی شده).xlsx,بالبر_۱۳۹۴_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۰۶_۳۱ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,84480,4f9c3d102a9943bc58514eda5329f18520f71746e625b10415a58aa1242991fb,OK,,611,PAYLOAD_SUBSTANTIVE,,بالبر,1394,1394/06/31,separate,audited,original,DETECTED,Sheet1,9,98,1394/06/31,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R45C14,Sheet1!R46C2,,,1394/09/10,Sheet1!R89C23,,کابل البرز
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بالبر.zip,بالبر.zip!بالبر_۱۳۹۵_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۰۶_۳۱ (حسابرسی شده).xlsx,بالبر_۱۳۹۵_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۰۶_۳۱ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,89600,4d35cc5ececc968c889ac6122abdf593fc07d20fc5b99b21744f4f9843ec603c,OK,,651,PAYLOAD_SUBSTANTIVE,,بالبر,1395,1395/06/31,separate,audited,original,DETECTED,Sheet1,11,100,1395/06/31,Sheet1!R8C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R41C12,Sheet1!R42C2,,,1395/09/21,Sheet1!R91C20,,کابل البرز
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بالبر.zip,بالبر.zip!بالبر_۱۳۹۶_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۰۶_۳۱ (حسابرسی شده).xlsx,بالبر_۱۳۹۶_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۰۶_۳۱ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,86528,4706205c382cb88fb8b4e80459a352683561cb25d8202bc9865e74cba339d379,OK,,651,PAYLOAD_SUBSTANTIVE,,بالبر,1396,1396/06/31,separate,audited,original,DETECTED,Sheet1,11,93,1396/06/31,Sheet1!R8C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R38C12,Sheet1!R39C2,,,1396/10/02,Sheet1!R84C20,,کابل البرز
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بالبر.zip,بالبر.zip!بالبر_۱۳۹۷_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۰۶_۳۱ (حسابرسی شده).xlsx,بالبر_۱۳۹۷_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,113618,de1c3b6ef49ae4e440403c03079a97c985a56619ae7606c065d0c6d4f412ec29,OK,,495,PAYLOAD_SUBSTANTIVE,,بالبر,1397,1397/06/31,separate,audited,original,NOT_DETECTED,,,,1397/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بالبر.zip,بالبر.zip!بالبر_۱۳۹۸_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۰۶_۳۱ (حسابرسی شده).xlsx,بالبر_۱۳۹۸_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,4733,a215afaae31c900d47116cd7cd7906a3ae132fd93e0d317c06f91075d8128617,OK,,1,PAYLOAD_NON_SUBSTANTIVE,ONLY_1_CELLS,بالبر,1398,1398/06/31,separate,audited,original,NOT_DETECTED,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بالبر.zip,بالبر.zip!بالبر_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,بالبر_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,306602,28dae681d8a4d3da15a1567dc2a7626afc74092276f4d3efdd6f0f6b640cfe74,OK,,1416,PAYLOAD_SUBSTANTIVE,,بالبر,1399,1399/06/31,separate,audited,original,NOT_DETECTED,,,,1399/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بالبر.zip,بالبر.zip!بالبر_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده)(اصلاحیه).xlsx,بالبر_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده)(اصلاحیه).xlsx,HTML_MISLABELED_XLSX,.xlsx,306602,0d891ebda4bfca1b51ab8541fb04ed12bad842286b5b21c2cda7a5f5646e2edf,OK,,1416,PAYLOAD_SUBSTANTIVE,,بالبر,1399,1399/06/31,separate,audited,correction,NOT_DETECTED,,,,1399/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بالبر.zip,بالبر.zip!بالبر_۱۴۰۰_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۶_۳۱ (حسابرسی شده).xlsx,بالبر_۱۴۰۰_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,368859,d599e990cfd7eecf52aa1412e5ea85b6e56ea19e2f4f61555d8395dc8b5b117e,OK,,1730,PAYLOAD_SUBSTANTIVE,,بالبر,1400,1400/06/31,separate,audited,original,NOT_DETECTED,,,,1400/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بالبر.zip,بالبر.zip!بالبر_۱۴۰۱_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۶_۳۱ (حسابرسی شده).xlsx,بالبر_۱۴۰۱_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,381964,56e8da9e8ef7c27a011a2bbf3d5652d95386acfcdbf7e684a844a306c6a55c41,OK,,1746,PAYLOAD_SUBSTANTIVE,,بالبر,1401,1401/06/31,separate,audited,original,NOT_DETECTED,,,,1401/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بالبر.zip,بالبر.zip!بالبر_۱۴۰۲_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۶_۳۱ (حسابرسی شده).xlsx,بالبر_۱۴۰۲_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,399267,ad3d5b644e267b4f05312f4566476403b935fef0b8d7bea21e98ec9f7252a9bd,OK,,1840,PAYLOAD_SUBSTANTIVE,,بالبر,1402,1402/06/31,separate,audited,original,NOT_DETECTED,,,,1402/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,آفرنگان کابل
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بالبر.zip,بالبر.zip!بالبر_۱۴۰۳_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۳_۰۶_۳۱ (حسابرسی شده).xlsx,بالبر_۱۴۰۳_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۳_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,405481,d8fa5eaf3451309bcdbc28ac5ebed8f80b36b106c9035c37ba1b1f3bd107684d,OK,,1887,PAYLOAD_SUBSTANTIVE,,بالبر,1403,1403/06/31,separate,audited,original,NOT_DETECTED,,,,1403/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بترانس.zip,بترانس.zip!بترانس_۱۳۹۱_۱۲_۳۰_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۱_۱۲_۳۰ (حسابرسی شده).xlsx,بترانس_۱۳۹۱_۱۲_۳۰_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۱_۱۲_۳۰ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,59904,5f3571518f1852dccb1ef79feeadc4cba958bf09bd8d81ddd66f4041b3ce346c,OK,,450,PAYLOAD_SUBSTANTIVE,,بترانس,1391,1391/12/30,separate,audited,original,DETECTED,Sheet1,9,81,1391/12/30,Sheet1!R6C4,مقبول,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,Sheet1!R28C14,Sheet1!R29C2,,,1392/03/25,Sheet1!R73C23,,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بترانس.zip,بترانس.zip!بترانس_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,بترانس_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,91648,e5ba3d93855262e775a3d0dbb144659fabe2d337015d38fc5c0584a9576bdc41,OK,,575,PAYLOAD_SUBSTANTIVE,,بترانس,1392,1392/12/29,separate,audited,original,DETECTED,Sheet1,9,123,1392/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R45C14,Sheet1!R46C2,,,1393/04/10,Sheet1!R114C23,,ایران ترانسفو
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بترانس.zip,بترانس.zip!بترانس_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,بترانس_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,85504,8518139b111dc5005ab347933a026fd3a3f4ca0062d4f9ab6488ff4e8d6dbdd0,OK,,602,PAYLOAD_SUBSTANTIVE,,بترانس,1393,1393/12/29,separate,audited,original,DETECTED,Sheet1,9,111,1393/12/29,Sheet1!R6C4,مقبول,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,Sheet1!R30C14,Sheet1!R31C2,,,1394/03/24,Sheet1!R102C23,,ایران ترانسفو
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بترانس.zip,بترانس.zip!بترانس_۱۳۹۴_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,بترانس_۱۳۹۴_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,148992,4d7b26cd7944a7df9c078d967c62931ad37a7cf965013cf32f556e2316d2e8b4,OK,,1403,PAYLOAD_SUBSTANTIVE,,بترانس,1394,1394/12/29,consolidated,audited,original,DETECTED,Sheet1,9,110,1394/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R36C14,Sheet1!R37C2,,,1395/04/13,Sheet1!R101C23,,ایران ترانسفو
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بترانس.zip,بترانس.zip!بترانس_۱۳۹۵_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,بترانس_۱۳۹۵_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,138752,58c082e8a77af4c5ccf19249f1728ef0abd3e031877d4a936bb8fb43ca75629e,OK,,1405,PAYLOAD_SUBSTANTIVE,,بترانس,1395,1395/12/30,consolidated,audited,original,DETECTED,Sheet1,11,89,1395/12/30,Sheet1!R8C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R43C12,Sheet1!R44C2,,,1396/03/10,Sheet1!R81C20,,ایران ترانسفو
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بترانس.zip,بترانس.zip!بترانس_۱۳۹۶_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,بترانس_۱۳۹۶_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,138240,3c62eabc05b56cff622268774a832221683a62bbf1becb7d15dd616ef1640245,OK,,1404,PAYLOAD_SUBSTANTIVE,,بترانس,1396,1396/12/29,consolidated,audited,original,DETECTED,Sheet1,11,90,1396/12/29,Sheet1!R8C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R43C12,Sheet1!R44C2,,,1397/03/13,Sheet1!R82C20,,ایران ترانسفو
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بترانس.zip,بترانس.zip!بترانس_۱۳۹۷_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,بترانس_۱۳۹۷_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,235509,65ded05e66909d87d93579520866618d1e59bd9be304031d6535c6ec81ebc7a3,OK,,1045,PAYLOAD_SUBSTANTIVE,,بترانس,1397,1397/12/29,consolidated,audited,original,NOT_DETECTED,,,,1397/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,بترانس.zip,بترانس.zip!بترانس_۱۳۹۸_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,بترانس_۱۳۹۸_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,502738,1dddedee88d29e0ed4aa2d6763d33f70c2a124aef1d3aa1ed34d93c45d9a7c69,OK,,2356,PAYLOAD_SUBSTANTIVE,,بترانس,1398,1398/12/29,consolidated,audited,original,NOT_DETECTED,,,,1398/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
